h3,addresses
852e0137fffffff,590
852e0867fffffff,148
85264c2bfffffff,3670
85266883fffffff,11464
85266e8bfffffff,1847
85266e87fffffff,2897
8544d863fffffff,11281
852a8a13fffffff,10254
852a8a8bfffffff,6943
852a9d3bfffffff,1632
852a9d1bfffffff,1781
852a8bdbfffffff,9902
852a8ab7fffffff,1420
852a886ffffffff,6655
85275d47fffffff,10837
85275ea3fffffff,1351
85275e87fffffff,333
852a8663fffffff,1378
852a800ffffffff,7205
852a801bfffffff,669
852af0dbfffffff,76
852aa9a3fffffff,72
852aa903fffffff,1734
852aa99bfffffff,8374
852a1063fffffff,196926
852a16b3fffffff,42841
85390637fffffff,3109
85390207fffffff,3033
85391a8ffffffff,2300
853956b3fffffff,14225
853950d7fffffff,7225
853921d7fffffff,5584
85392557fffffff,9230
8539250bfffffff,2320
85397057fffffff,1867
853970cffffffff,1764
85397063fffffff,985
85397033fffffff,64
85397023fffffff,26
852b8147fffffff,9306
852b8157fffffff,4437
852b8177fffffff,1292
852b8107fffffff,2699
852b802bfffffff,199
852b81dbfffffff,764
852b8037fffffff,52
852b80a7fffffff,1640
852b1e6ffffffff,903
852badcbfffffff,2
852badd7fffffff,74
852b132bfffffff,1
852b1e63fffffff,864
852b134ffffffff,3
852b122bfffffff,1373
852b104bfffffff,545
852b1313fffffff,13
852b1387fffffff,863
852b115bfffffff,4428
852b1037fffffff,4615
852ba557fffffff,2119
852ba503fffffff,374
852ba43bfffffff,8
852b12dbfffffff,214
852ba5b7fffffff,847
852b167bfffffff,995
852b1677fffffff,3313
852b1617fffffff,21211
852b1697fffffff,1689
852b145bfffffff,928
85186ecffffffff,8573
85be0a47fffffff,275
85be0a4bfffffff,279
859d084bfffffff,77
859d2a83fffffff,3
859d2a8bfffffff,4
859d05a3fffffff,141
859d0517fffffff,1
859d0bd3fffffff,547
85396127fffffff,6265
85396137fffffff,6668
85396c43fffffff,45693
851ea003fffffff,14454
851ea033fffffff,368
851f910bfffffff,3789
851f948ffffffff,4000
85194ba3fffffff,8666
8519497bfffffff,9201
851fb4a3fffffff,7925
851f9ec3fffffff,12370
851f997bfffffff,12754
851f1253fffffff,67792
851e120bfffffff,4053
851e135bfffffff,4936
851e1217fffffff,29118
851e12b7fffffff,4187
851e104ffffffff,972
851e13c3fffffff,5663
851f1b83fffffff,3493
851f189bfffffff,8945
851f1813fffffff,3091
851f232ffffffff,25143
851f080ffffffff,2059
851f083bfffffff,695
851f0837fffffff,567
851f08affffffff,1050
851f0bb3fffffff,1394
851f0d6ffffffff,1337
851f0d1bfffffff,58
851f0d0ffffffff,907
851f0d03fffffff,219
8508333bfffffff,437
8508060bfffffff,988
8508060ffffffff,714
850815b7fffffff,244
85080667fffffff,258
85099baffffffff,963
8508a687fffffff,471
8508a443fffffff,1431
8508a617fffffff,2032
8508a433fffffff,3597
8508a517fffffff,972
8508a50ffffffff,67
851f62dbfffffff,410
851f62c3fffffff,554
851f6663fffffff,463
851f6613fffffff,528
8511362ffffffff,2174
8508d547fffffff,1947
8508d0b3fffffff,3350
8511252ffffffff,2470
8511219bfffffff,2067
8508d2dbfffffff,1472
8508d2c7fffffff,2337
8508d247fffffff,1844
852e6c2bfffffff,2075
852e68d3fffffff,22
852e6bb3fffffff,36772
852f5a37fffffff,50104
852f5aaffffffff,22282
852ee6c3fffffff,513
852e08c3fffffff,1220
852e1d23fffffff,63
852e1e17fffffff,169
859d5d07fffffff,2
859d5997fffffff,1
859d5983fffffff,2
859d598ffffffff,50
859c6a77fffffff,2
859c6e7bfffffff,1
859c6697fffffff,1
859d5953fffffff,1
859d432ffffffff,1
859d4383fffffff,2
859d4353fffffff,4
859d408ffffffff,1
859d4003fffffff,1
859d46a3fffffff,12
859d46b3fffffff,5
859d407bfffffff,1
859d42b7fffffff,3
859d428ffffffff,4
859d4217fffffff,5
859d4667fffffff,1
859d437bfffffff,3
859d5d73fffffff,3
859d5d43fffffff,1
859d5c13fffffff,5
859d5893fffffff,1
859d420ffffffff,4
859d426ffffffff,26
859d5cdbfffffff,9
859d51b3fffffff,5
859d5183fffffff,8
859d5137fffffff,1
859d510bfffffff,1
859d46cffffffff,3
859d7373fffffff,7
859d54a7fffffff,2
859d720ffffffff,1
859d5073fffffff,1
859d5057fffffff,1
859d09a7fffffff,3
859d0923fffffff,3
859d2b37fffffff,6
859d0dbbfffffff,5
859d0d17fffffff,2
859d0d23fffffff,2
859d0d0bfffffff,1
859d2b7bfffffff,3
85b2c48bfffffff,1683
85b2e2a3fffffff,109
85c2f3d3fffffff,1942
85c2c67bfffffff,27
85c2d583fffffff,494
85c2d493fffffff,140
85c2f267fffffff,24
85c2d477fffffff,39
85c2c147fffffff,191
85c2c3b3fffffff,19
85c2c3a7fffffff,449
85c2c02bfffffff,341
85c2c07bfffffff,97
85c2c623fffffff,15
85c2c283fffffff,11544
85c2c29bfffffff,18
85c2c04bfffffff,8
85c2c347fffffff,47
85c2c23bfffffff,5804
85c2ced7fffffff,127
85c2dda7fffffff,87
85c2ca4bfffffff,17
85c2ddcffffffff,25
85c2d8b7fffffff,13
85c2d9b7fffffff,457
85c2d967fffffff,15
85a966cffffffff,117
85a96657fffffff,203
85a96647fffffff,232
85c2db2ffffffff,191
85c2d53bfffffff,9
85c2d193fffffff,12
85a9082ffffffff,664
85a82587fffffff,8055
85a805a3fffffff,3262
85a80503fffffff,1898
85a80567fffffff,1234
85a82ba3fffffff,4398
85a82b0ffffffff,2254
85a82b0bfffffff,931
85a82bd3fffffff,439
85a80d83fffffff,720
85a8204bfffffff,4576
85a82293fffffff,1631
85a82287fffffff,6819
85a835b7fffffff,5654
85a8226bfffffff,9519
85a80087fffffff,135
85a80033fffffff,2107
85a8009bfffffff,854
85a80057fffffff,6148
85a83167fffffff,943
85a80687fffffff,2353
85a8060bfffffff,1862
85a806dbfffffff,14
85a80157fffffff,4952
85a80153fffffff,1151
85a8014bfffffff,805
858a24bbfffffff,1
858b19cffffffff,38
858b190ffffffff,307
858b1943fffffff,55
858b1b87fffffff,419
858b192bfffffff,353
858b1ba7fffffff,266
85a8492ffffffff,15
85a84967fffffff,44
85a8496ffffffff,66
858b144ffffffff,45
858b10c3fffffff,168
858b168ffffffff,388
858b168bfffffff,9
858b1613fffffff,127
858b101bfffffff,104
858b166ffffffff,19345
858b1283fffffff,50
858b1213fffffff,97
858b106ffffffff,30
858b1207fffffff,3297
85a84b73fffffff,183
858ba493fffffff,16
858ba587fffffff,305
858ba5c3fffffff,8193
858ba5cffffffff,396
858ba427fffffff,572
85a84a7bfffffff,4
85a859b3fffffff,1
85a859a3fffffff,4
85a859c7fffffff,41
85a85913fffffff,2
858ba45bfffffff,413
858ba463fffffff,150
858ba6bbfffffff,108
858ba533fffffff,129
858ba577fffffff,82
858ba55bfffffff,1652
858ba117fffffff,1
858ba1dbfffffff,90
858ba0c7fffffff,91
858ba2bbfffffff,7744
858ba20bfffffff,99
858b1327fffffff,71
858b1e73fffffff,332
858baca7fffffff,250
85a80ac3fffffff,2086
85a80acbfffffff,2771
85a80a47fffffff,87624
85a80a4bfffffff,2075
85a81adbfffffff,241
85a8ad27fffffff,10041
85a85b27fffffff,118307
85a85b73fffffff,1192
85a85b4ffffffff,280
858175b7fffffff,209
85a8de6bfffffff,4
85a8da8ffffffff,34
85812d3bfffffff,458
85a8da07fffffff,58
85a8da03fffffff,145
85a8da47fffffff,102
858129b7fffffff,83
85812d1bfffffff,1068
8581281bfffffff,8
8581295bfffffff,38
85812937fffffff,236
8581292ffffffff,244
85817433fffffff,214
85812bd7fffffff,587
85812bc7fffffff,399
85812b13fffffff,514
858176d7fffffff,30
858b5143fffffff,547
858a25a7fffffff,2
858a2527fffffff,53
858b524bfffffff,417
858a21a3fffffff,285
858a21a7fffffff,290
858b5ec7fffffff,101
858b5357fffffff,2918
858a2d8ffffffff,229
858a2d8bfffffff,3
858a2c9bfffffff,3466
858a20c3fffffff,69
858a20affffffff,1321
858a2013fffffff,9
858a2073fffffff,849
858a2043fffffff,548
858a2607fffffff,6
858a26c7fffffff,1
858a9d4bfffffff,930
858a98d7fffffff,933
858a9887fffffff,367
858a981bfffffff,145
858a9127fffffff,2047
858a9e33fffffff,586
858a9e4ffffffff,57
858a996ffffffff,1
858a9843fffffff,20
855f34d3fffffff,1
858a9367fffffff,264
85806d9bfffffff,93
85806dc7fffffff,238
85806c0ffffffff,273
85806c37fffffff,126
85806123fffffff,161
8580610ffffffff,7
8580612bfffffff,36
85806e97fffffff,191
85806eabfffffff,134
85806e8bfffffff,166
85806ecffffffff,358
85806d07fffffff,3
85806d0bfffffff,112
85806d6bfffffff,631
85806883fffffff,32
858068bbfffffff,3934
8580685bfffffff,44
85806abbfffffff,558
85806a13fffffff,531
85814a17fffffff,96
85814a5bfffffff,868
85806413fffffff,524
85a8a337fffffff,680
85a8ae07fffffff,362
85a88643fffffff,12313
85a88053fffffff,13901
85a5929bfffffff,2441
85a5960ffffffff,2078
85812533fffffff,911
85812563fffffff,2392
858120a3fffffff,228
858126b7fffffff,157
8581adc7fffffff,15
8581accbfffffff,17310
858032cffffffff,3253
85803273fffffff,1221
8580326ffffffff,480
8581832bfffffff,52996
85818e2bfffffff,1579
85801147fffffff,4921
858008b3fffffff,4189
858008a3fffffff,659
8549ab4ffffffff,216
856d2e9bfffffff,795
856d2cb7fffffff,178
8549a2cbfffffff,1382
8549b083fffffff,198
8549b037fffffff,65208
85498237fffffff,6022
85498233fffffff,22820
854982d7fffffff,5376
8529aaa3fffffff,829
8529abcbfffffff,41
85298c87fffffff,57
85298dd3fffffff,95
85298c93fffffff,1
852832cbfffffff,3247
8528143bfffffff,9
852810b7fffffff,49
8528108bfffffff,585
8528024bfffffff,122
8528118bfffffff,253
852811a3fffffff,82
85281133fffffff,139
85281c1bfffffff,262
85281e97fffffff,4
8528101bfffffff,471
85281063fffffff,241
8528117bfffffff,147
85281ec3fffffff,4
8528139bfffffff,155
85281313fffffff,60
8528141bfffffff,71
85298907fffffff,13
8529893bfffffff,42
852816b3fffffff,480
852816bbfffffff,470
852810d3fffffff,878
85281637fffffff,577
852812a7fffffff,4459
85281217fffffff,219
8528135bfffffff,168
8548e827fffffff,21
85488b37fffffff,5163
8548d6cbfffffff,869
8526da6bfffffff,159
85488b6bfffffff,84
8526da47fffffff,3440
8548d2c3fffffff,97
8526da73fffffff,162
8548d25bfffffff,3238
85499823fffffff,4990
85488383fffffff,97
8548838ffffffff,22
854883a3fffffff,9
85488edbfffffff,2200
854883cffffffff,56
8548822bfffffff,156
85488377fffffff,745
8526cd47fffffff,1823
8548922bfffffff,8563
8526eb23fffffff,146
85444987fffffff,900
85444917fffffff,3021
8526eb73fffffff,235
8526eb1bfffffff,60
8544492ffffffff,169
85444957fffffff,869
85444837fffffff,7348
85444b93fffffff,567
85444b97fffffff,683
8526e927fffffff,82
8526e977fffffff,3713
8526ebd7fffffff,2182
85260a27fffffff,468
85260e6ffffffff,561
85260a9bfffffff,873
85288dabfffffff,14
85288dd3fffffff,826
85288cabfffffff,5
85288c23fffffff,3
85288cc3fffffff,1
8528d683fffffff,32974
8528d113fffffff,177
852796a7fffffff,32
8512c903fffffff,124
8512c9affffffff,21
8527947bfffffff,21
8527943bfffffff,23
852795c3fffffff,69
852794d7fffffff,18
85279413fffffff,37
85279417fffffff,155
8527b26ffffffff,1
8527b267fffffff,4
8512c98bfffffff,11
8512c9b3fffffff,21
8512cd8ffffffff,103
8527b273fffffff,10
8527b2c7fffffff,237
85279597fffffff,643
8527860ffffffff,1465
85278047fffffff,2
852786d7fffffff,7
8527844bfffffff,1
852786b7fffffff,5
8527847bfffffff,1
8527b153fffffff,818
8527b0a7fffffff,432
8527b1b3fffffff,3
8527b523fffffff,96
8527b537fffffff,364
852799c7fffffff,31
85278acbfffffff,26
85279d03fffffff,18
85279d13fffffff,11
85279d83fffffff,13
85278e6bfffffff,2
85278a13fffffff,9
85278a9bfffffff,16
85278a97fffffff,20
85278843fffffff,22
852788c3fffffff,31
852783b7fffffff,8
85278383fffffff,10
8527802ffffffff,6
85278147fffffff,18
852781d3fffffff,107
85278177fffffff,22
8527812bfffffff,71
85278123fffffff,48
85278137fffffff,22
8527811bfffffff,20
8527aa43fffffff,3415
85278897fffffff,49
85278db3fffffff,35
85278ca3fffffff,92
85278cb3fffffff,915
8527aa27fffffff,21
85278d9bfffffff,51
85263653fffffff,41
8527ab87fffffff,221
8527a953fffffff,1197
8527856bfffffff,64
85278097fffffff,43
85278547fffffff,19
8527842bfffffff,44
85278423fffffff,30
85278523fffffff,17
852785affffffff,282
8527a2d7fffffff,92
8527a313fffffff,176
8527a383fffffff,1
8527a3b7fffffff,1
8527aecffffffff,2
8527ae37fffffff,14
8527aeaffffffff,83
8527a9dbfffffff,302
8527ac27fffffff,65
8527a13bfffffff,12
85271267fffffff,278
8512eb27fffffff,16
8527b61bfffffff,21
8512e9cbfffffff,4
8512e91bfffffff,4
8527b68ffffffff,4
8512e90ffffffff,2
8512e923fffffff,16
8512e9affffffff,17
85125e6ffffffff,87
8527b493fffffff,46
8527a64ffffffff,82
85125b3bfffffff,1
85125ab7fffffff,562
851258cffffffff,135
85125bd7fffffff,1
8512535bfffffff,163
8512530ffffffff,69
8512531bfffffff,118
85804c13fffffff,79
85804c1bfffffff,103
855f3293fffffff,1
858048cbfffffff,23
855f1123fffffff,4
855f112ffffffff,5580
855f1167fffffff,3
85804927fffffff,121
855f16d7fffffff,41
85804b33fffffff,138
855f13d3fffffff,379
855f13d7fffffff,5918
85804123fffffff,45
855e4607fffffff,2084
855e5d9bfffffff,3021
8544f507fffffff,1320
8544f5c7fffffff,2065
8544eb2bfffffff,3287
8544ea2ffffffff,321
8544cd53fffffff,4723
8544cc27fffffff,6721
852a9cc3fffffff,3583
852a826ffffffff,6652
852a8a03fffffff,2078
85276997fffffff,912
852b9b53fffffff,120338
852a8db3fffffff,2037
852aadcffffffff,60
852aadc7fffffff,4975
852a145bfffffff,4630
852aa60ffffffff,2956
8534696bfffffff,2606
85346bb7fffffff,4
853469cffffffff,64
853915d3fffffff,16646
85390e57fffffff,571
85390a8bfffffff,418
85390a13fffffff,8066
85390e77fffffff,21461
85390aabfffffff,3465
85390ab3fffffff,2032
85390e2bfffffff,2285
85390563fffffff,4115
85390573fffffff,4295
8539019bfffffff,8653
85b9169bfffffff,5267
85be496ffffffff,1833
85be7587fffffff,3252
85be7503fffffff,47
85be70a7fffffff,66
85be75d7fffffff,6650
85be7083fffffff,16
85be74cffffffff,21
85be46dbfffffff,214
85be714bfffffff,1716
85be702bfffffff,63
85be5593fffffff,53
85be707bfffffff,72
85be7207fffffff,113
85be5557fffffff,563
85be54a7fffffff,736
85be54bbfffffff,301
85be5543fffffff,404
85be50b3fffffff,33
85be5087fffffff,34
85be542bfffffff,189
85be54cbfffffff,1814
85be09a7fffffff,218
85be545bfffffff,141
85be544bfffffff,70
85be767bfffffff,75
85be2b27fffffff,2878
85be0db7fffffff,178
85be0dbbfffffff,1592
85bb56dbfffffff,1125
85bb0a03fffffff,496
85bb0a37fffffff,77
85ba249bfffffff,75
85ba24abfffffff,99
85ba2407fffffff,1
85b8942bfffffff,1
85b893a3fffffff,62
85b89383fffffff,75
85b892cffffffff,2
859d4887fffffff,1
859d4ba3fffffff,1
859d4e33fffffff,1
859d4e7bfffffff,93
859c6503fffffff,1
859d4a87fffffff,1
859d4a8bfffffff,1
859d4a13fffffff,1
859d4ad3fffffff,1
859d5423fffffff,2
859d51c3fffffff,1
859d5a3bfffffff,1
859d5377fffffff,1
859c740ffffffff,1
859c2c87fffffff,101
859d564bfffffff,2
859c25a3fffffff,2
859c25affffffff,10
859c2523fffffff,3
859c25bbfffffff,5
859c250bfffffff,442
859c2ebbfffffff,2
859c2e9bfffffff,42
859c211bfffffff,2
859c20affffffff,2763
859c5a6bfffffff,23
859c2bcffffffff,1
859c0e03fffffff,1
859c2e4ffffffff,1
859c0187fffffff,1
859c019bfffffff,80
859c0097fffffff,4
859c013bfffffff,3
859c03a3fffffff,1
859c0383fffffff,1
859ce637fffffff,58
859ce68bfffffff,1
859c1b37fffffff,5
859d7647fffffff,4
859d2a27fffffff,55
859d2a23fffffff,22
859d094bfffffff,6
859d0b8ffffffff,41
859d0823fffffff,1
859d0847fffffff,8
859d0c2bfffffff,2
859d0c77fffffff,4
859d089bfffffff,6
859d08c7fffffff,4
859d0c4bfffffff,508
85396313fffffff,1539
8539639bfffffff,6425
851eb197fffffff,12087
851f9bc7fffffff,12197
851e855bfffffff,1342
851ea217fffffff,10528
851ea2abfffffff,2094
851ea2bbfffffff,3405
851865c3fffffff,17716
851f8a33fffffff,3895
851f884ffffffff,3878
851f880ffffffff,5852
851f8473fffffff,5792
851f8013fffffff,10616
851f31c7fffffff,4496
851e1047fffffff,5904
851e108bfffffff,1416
851e142ffffffff,2190
851e154bfffffff,8043
851e225bfffffff,21749
851e2247fffffff,5498
851e2203fffffff,7220
851e1adbfffffff,4908
851e0ca3fffffff,6811
851e0527fffffff,13620
851f19dbfffffff,6205
851e25cffffffff,5508
851e25abfffffff,4514
851e2537fffffff,3200
851e25bbfffffff,3789
851f52cbfffffff,9600
850991affffffff,2601
85098253fffffff,203
8509821bfffffff,4870
8509823bfffffff,1290
85099c93fffffff,465
85099123fffffff,780
85099e8ffffffff,5675
85099c53fffffff,700
85099c43fffffff,748
85099c7bfffffff,788
851e2db3fffffff,2789
851f5ac3fffffff,53
851f5e73fffffff,2302
851f5127fffffff,1928
851f42c7fffffff,2423
85113543fffffff,3095
854ba56ffffffff,27148
854ba917fffffff,521
854a260bfffffff,4426
854a268ffffffff,214
8530dab7fffffff,5059
8530db67fffffff,19
854b7507fffffff,511
852e63bbfffffff,1161
852e2927fffffff,1538
852e290ffffffff,3298
852e2963fffffff,1217
852e290bfffffff,401
852e7613fffffff,1069
852e76c7fffffff,16322
852e0da3fffffff,924
852e0dd7fffffff,2058
852e0d0bfffffff,13499
852e0d53fffffff,567
852e0ddbfffffff,1168
852e0897fffffff,503
8594ee2bfffffff,1
8594ccb7fffffff,1
8594e8b3fffffff,1
8594ed9bfffffff,3
8594cd8ffffffff,1
859c4b27fffffff,179
85bee34bfffffff,6
85bec487fffffff,480
85beea53fffffff,1
85bec523fffffff,5
85bec1bbfffffff,2
85bec507fffffff,4
85bec563fffffff,2
85b2c427fffffff,10750
85a9280ffffffff,425
85a92843fffffff,1210
85a9284ffffffff,593
85a92a97fffffff,1243
85a92ac3fffffff,465
85c2db43fffffff,77
85a97487fffffff,95
85c2da3bfffffff,319
85c2da73fffffff,131
85a929b7fffffff,178
85a974d7fffffff,109
85a974c7fffffff,546
85a92927fffffff,123
85a92907fffffff,264
85a92967fffffff,106
85a9294ffffffff,262
85a9292ffffffff,83
85a97693fffffff,216
85a976d3fffffff,210
85a976cffffffff,440
85a9750ffffffff,112
85a97577fffffff,998
85a97573fffffff,80
85a91827fffffff,3086
85a954b7fffffff,6197
85a954affffffff,3731
85a8245bfffffff,6447
85a82693fffffff,893
85a9194bfffffff,148
85a91bb3fffffff,156
85a826a7fffffff,118
85a82607fffffff,4244
85a826cffffffff,21523
85a82647fffffff,10089
85a91b8bfffffff,935
85a83363fffffff,472
85a8154bfffffff,1502
85a87623fffffff,505
85a8704bfffffff,81
85a87357fffffff,2046
85a87223fffffff,60
85a87203fffffff,762
85a8722bfffffff,27
85a846d7fffffff,601
85a873affffffff,1213
85a8429bfffffff,20
85a8730bfffffff,555
85a81377fffffff,15862
85a81e6ffffffff,686
85a8c2bbfffffff,1259
85a8c233fffffff,4587
85a8c22bfffffff,390
85814503fffffff,80
85814453fffffff,207
858146bbfffffff,122
858146cffffffff,119
85814643fffffff,93
858173c7fffffff,5
858173dbfffffff,17
858172cffffffff,2
85810d2bfffffff,180
8581725bfffffff,30
858109b7fffffff,1
85810d67fffffff,8445
858109b3fffffff,5
85817333fffffff,17
85817377fffffff,18
85815413fffffff,64
8581545bfffffff,221
85815467fffffff,5
8581419bfffffff,374
858140affffffff,280
85814163fffffff,112
8581423bfffffff,4143
8581422bfffffff,410
858054abfffffff,15
85a8a2cbfffffff,35
85a898cbfffffff,424
85a8983bfffffff,1276
85a89943fffffff,1026
85a89b87fffffff,8556
85a89a83fffffff,379
85a89a03fffffff,8680
85a5928bfffffff,6377
85a5961bfffffff,342
85a59613fffffff,12857
85811aabfffffff,11145
85811a73fffffff,8309
8581564ffffffff,91
85802477fffffff,87
85802013fffffff,1409
85802033fffffff,39
85802077fffffff,130
85802627fffffff,44
85802167fffffff,622
8580214ffffffff,666
85802e17fffffff,3149
85818087fffffff,15963
85818033fffffff,3274
8581a967fffffff,334
8580026bfffffff,3172
8580118bfffffff,1329
854985bbfffffff,15913
8549853bfffffff,3650
85498e47fffffff,629
8549832ffffffff,1082
85498e4bfffffff,382
85499c87fffffff,1075
85499cbbfffffff,934
852836b3fffffff,233
852836bbfffffff,549
8528368ffffffff,8954
852831c3fffffff,2036
854805a7fffffff,322
8548233bfffffff,477
85480043fffffff,2109
8548063bfffffff,164
8548004ffffffff,15808
85482b23fffffff,290
8548932ffffffff,3143
85444e2ffffffff,1532
85444a53fffffff,1604
85445d3bfffffff,61
8529b67bfffffff,4225
8529b253fffffff,1
8548cd2ffffffff,227
8526537bfffffff,155
8526532ffffffff,2378
85265327fffffff,3517
85265e53fffffff,678
852652cffffffff,736
8526521bfffffff,1470
8526e5a7fffffff,1324
85265217fffffff,426
8526764bfffffff,3654
85267303fffffff,514
85267393fffffff,380
8526717bfffffff,439
85267123fffffff,11166
85267153fffffff,1089
8528d39bfffffff,1
8528dea7fffffff,1722
8566f56bfffffff,3312
8566e2a3fffffff,1442
8566e0b7fffffff,560
856608a3fffffff,7271
8566088bfffffff,22934
85662b4bfffffff,2960
8545286bfffffff,192
85450d97fffffff,234
8544ec87fffffff,281
8544eccffffffff,1260
8544ec13fffffff,727
8544ec63fffffff,16269
8544ee93fffffff,1176
8544e02ffffffff,1235
8544ec2ffffffff,935
8544ab83fffffff,42
8544a92ffffffff,4317
8544c847fffffff,9842
8544cb97fffffff,1839
8544c13bfffffff,13572
8544ce27fffffff,2291
8544c84ffffffff,5714
8544ca93fffffff,5325
852a95a7fffffff,851
852a9583fffffff,3334
852a864ffffffff,1043
852a9443fffffff,1529
852a943bfffffff,2039
852a941bfffffff,14
852af257fffffff,1865
852af36bfffffff,904
852ad4b7fffffff,1300
852af3cbfffffff,1183
852af307fffffff,218
852af233fffffff,2075
852aa807fffffff,5027
852aa813fffffff,35249
852a15cbfffffff,15004
852b0e83fffffff,4825
852b0c53fffffff,620
852b0e9bfffffff,1
85342287fffffff,859
8535ae27fffffff,235
85344323fffffff,1
85344ecbfffffff,379
85391877fffffff,2363
85391833fffffff,2402
853918a3fffffff,7753
853918affffffff,6878
8539044bfffffff,2522
853900d3fffffff,658
85390457fffffff,6354
85392e23fffffff,3851
853928c3fffffff,2652
85392b1bfffffff,5673
85392babfffffff,2503
852755c7fffffff,1513
85277043fffffff,343
852770cffffffff,23675
85277607fffffff,1
85276127fffffff,74
85276c83fffffff,3036
8527610bfffffff,1
852b932ffffffff,297
852b934bfffffff,1
852b93abfffffff,50
852b9e8bfffffff,1161
852b9c4bfffffff,240
852b916bfffffff,150
852b9107fffffff,6
852b9103fffffff,497
852ba3a3fffffff,3
852ba38ffffffff,240
852ba3b3fffffff,6
852bac4bfffffff,6522
85c9925bfffffff,290
85a72663fffffff,2264
85a7264ffffffff,30
85a7221bfffffff,1535
85a7352bfffffff,26
85a7351bfffffff,213
85a73573fffffff,34
85a7354ffffffff,23
85c992cffffffff,143
85c99673fffffff,26
85a73097fffffff,27
85a73463fffffff,29
85a73683fffffff,19
85a736bbfffffff,8
85a7041bfffffff,1
85a706b7fffffff,1
85a7062ffffffff,15
85a7004ffffffff,39
85a702b3fffffff,9
85a73103fffffff,19
85a7356bfffffff,19
85a7310bfffffff,151
85a73153fffffff,13
85a7302ffffffff,572
85a7045bfffffff,12
85a706bbfffffff,16
85a73017fffffff,18
85a73607fffffff,15
85a73287fffffff,4
85a7064ffffffff,10
85a70243fffffff,7
85a7026ffffffff,3
85a714b7fffffff,1
85c99487fffffff,116
85c99483fffffff,18
85c994c3fffffff,27
85c9b21bfffffff,2
85b86d33fffffff,100
85b86dcbfffffff,10
85c9b29bfffffff,8
85c9b2dbfffffff,8
85b86cbbfffffff,4
85c996d3fffffff,15
85c996dbfffffff,23
85b8691bfffffff,10
85b86977fffffff,104
85b8694bfffffff,15
85b86bd7fffffff,5
85b86167fffffff,1
85b860b3fffffff,11
85b86443fffffff,3
85b8668ffffffff,1
85b86383fffffff,1191
85a7360bfffffff,13
85a73657fffffff,7
85b86bcffffffff,130
85b84547fffffff,5
85b8439bfffffff,1
85b85d97fffffff,7
85b85c97fffffff,2
85a71dd7fffffff,2
85a61683fffffff,3
85a7a193fffffff,1
85a7a1d7fffffff,788
85a7a1cffffffff,1
85a7a613fffffff,2
85b87633fffffff,1
85b8232ffffffff,1
85b91a83fffffff,27
85b91a4ffffffff,22
85b834bbfffffff,170
85b98d87fffffff,1
85b81453fffffff,1
85b8e047fffffff,1
85b8c437fffffff,1
85b8acabfffffff,183
85b816dbfffffff,1
85b8a92ffffffff,1
85b885c7fffffff,1
85b8aa47fffffff,1
85b8aa4bfffffff,1
85b880a3fffffff,1
85b8808ffffffff,2
85b88463fffffff,1
85b88077fffffff,1
85a6139bfffffff,1
85a612c3fffffff,820
85a6a6abfffffff,52
85a798d3fffffff,1
85a79e5bfffffff,1
8594925bfffffff,4
